NodeB_ID,Cell_Id,VS.MeanRTWP(dBm),DCH User Num,HSDPA User Num,HSDPA User Throughput (kbit/s),FACH User Num,HSUPA User Num,HSUPA User Throughput (kbit/s),PD85,FR_DROP_DL,FR_DROP_UL
1330000,1330031,-99.4017,15.1488,9.7599,1388.8812,6.6592,11.3768,56.8413,1696.7,482,0
1340000,1340023,-102.9235,20.1742,10.9572,1857.4244,9.2015,9.7219,84.555,407.81,1734,852
1810000,1810012,-100.1463,17.02,6.8518,1342.1873,3.5316,9.6669,85.1186,843.74,4238,238
520000,520012,-102.2494,5.584,2.3914,826.1248,2.0634,3.2559,61.8541,2057.17,7632641,1226
1750000,1750033,-106.007,14.1852,10.0284,1179.6682,8.2254,10.5101,46.9831,13415.1,114333,171
530000,530012,-97.5724,39.1745,19.8982,519.3283,13.5957,25.0049,52.8465,489.51,421,0
1680000,1680012,-95.9888,16.7947,7.8334,1085.972,5.4662,11.1103,59.0378,547.45,6,6
1350000,1350021,-102.4279,19.0705,11.3735,1668.6505,8.4833,13.3948,80.8173,306.53,0,353
2330000,2330012,-102.9806,12.52,5.6377,1024.0108,2.3434,10.0692,65.4226,1083.88,13677,0
3270000,3270031,-100.7591,19.0975,12.5967,1377.834,11.8173,13.9041,61.4818,673.42,9595,709
3330000,3330012,-97.0162,58.5636,44.8244,96.7164,33.6531,45.0458,42.9206,11485.6,219,144
3340000,3340011,-89.5918,28.5831,10.4027,841.0155,5.4005,13.4852,53.3371,869.85,10,0
2350000,2350012,-99.1837,18.1528,8.5825,1004.4924,4.4421,11.0826,58.3295,725.12,6710,0
1460000,1460022,-100.921,34.4936,28.2513,680.6517,16.5408,31.119,65.867,1088.77,2977242,1710
1490000,1490013,-98.6439,6.6802,2.5724,1621.5294,1.739,3.6991,70.6127,461.88,929,336
2500000,2500021,-103.2951,11.2052,4.1998,1777.842,2.3022,7.7823,79.6998,151.56,42,32
600000,600032,-102.2138,7.6142,4.6187,1526.9731,3.7828,5.9074,70.9574,1017.12,8601,1
1490000,1490031,-102.1866,7.1155,4.5612,1883.1234,4.9632,5.0446,80.8081,513.36,929,336
970000,970012,-104.5839,9.609,6.9829,620.9383,3.6741,7.8554,55.4395,6934.79,540474,1554
1150000,1150012,-104.9841,2.7956,1.1163,1523.2754,0.4585,1.8228,69.2451,584.09,2847,4
320000,320032,-99.8201,15.7131,10.0605,1486.2738,8.6695,13.2196,77.0557,1496.15,105690,37
850000,850032,-100.6615,8.4408,4.7553,1940.278,5.9042,5.4363,65.3701,494.73,7198,14529
2450000,2450022,-107.1692,2.989,2.3205,1387.4654,1.9431,2.4232,57.3436,24178.4,219506,31
1710000,1710023,-104.5884,9.0065,4.112,1298.4647,3.5384,5.5964,71.7324,2135.76,1764,1044
2860000,2860012,-98.9689,26.7392,13.5735,787.6634,6.6216,17.1079,56.3432,594.01,251,1
3250000,3250022,-100.5371,44.2933,25.8159,345.0041,14.3562,13.1547,51.0566,4769.37,2651962,9121
490000,490022,-104.9594,3.2994,0.989,1277.8863,0.7289,2.1344,73.7751,1202.2,16472,355
710000,710012,-96.8344,51.3948,28.0779,77.1535,11.7314,37.0226,41.1054,7601.2,11753,1060
130000,130022,-104.8189,6.367,2.586,1887.1664,1.5199,4.4287,79.4414,737.83,495,681
2050000,2050023,-104.6468,2.9144,0.9655,1325.4743,0.6302,1.6249,73.478,350.12,63,297
350000,350023,-101.9777,18.0006,10.0037,1486.157,7.2085,13.5788,65.9609,359.5,233,14
2970000,2970022,-106.5741,3.0016,2.6663,1219.9287,1.8638,2.7428,51.0318,6583.97,144688,1020
1630000,1630011,-99.9785,47.0993,33.7736,133.9355,18.7954,37.6626,43.3218,7166.65,135487,1954
1660000,1660011,-98.8638,14.0589,4.8402,847.8308,2.6493,7.762,61.4509,649.55,195,609
2220000,2220021,-100.4159,23.0063,10.5679,1058.6721,7.9314,13.113,52.8802,764.71,214,1311
2720000,2720032,-103.7254,17.149,8.097,1581.4947,4.7686,7.174,79.5814,3703.83,108014,73
1550000,1550011,-100.6208,30.7133,18.7484,457.7998,12.5522,23.5566,51.8578,16499.5,670,1142
3330000,3330011,-102.6739,20.7381,16.4777,862.2868,15.0785,17.0237,66.1825,4189.36,219,144
840000,840011,-101.4747,21.7377,14.0081,441.5804,6.6769,16.1585,55.5886,3463.03,3593,864
2060000,2060011,-103.7752,6.5031,3.0971,843.9924,1.8792,4.4637,65.0348,3918.26,4593202,12165
2810000,2810022,-101.678,7.1864,3.0087,979.2325,2.1117,4.4343,56.8219,838.61,301,255
2990000,2990012,-103.0754,21.416,17.0896,242.5705,8.5576,17.934,59.0317,5521.07,179678887,361788
1050000,1050021,-103.3739,14.1823,5.9269,948.4788,4.2057,7.2379,54.1048,2384.81,381,394
2680000,2680032,-94.8893,17.0226,10.4995,1353.0885,5.05,11.644,56.7215,962.42,17283,527
1760000,1760021,-104.7605,13.1721,9.2055,334.1133,8.3256,10.0975,57.3565,7406.59,53164346,8707
90000,90022,-102.9108,7.4894,3.5571,1594.7212,1.5945,5.0109,61.7507,564.74,93,345
580000,580022,-103.1979,15.5402,8.5279,1314.6794,6.8316,10.4388,66.566,812.97,94,42
1440000,1440027,-105.3364,3.0037,1.0855,687.6362,0.6031,1.6816,52.4671,551.55,555,319
1680000,1680033,-101.6088,16.8565,7.7752,1671.2337,6.8735,9.1655,75.2084,424.2,6,6
3050000,3050022,-103.4294,17.098,12.13,1976.3995,10.7205,13.4119,74.2834,364.65,11128,606
2580000,2580011,-103.2393,18.9547,12.9399,957.5114,8.7931,14.1213,67.4751,3583.94,3,417
2900000,2900033,-102.5991,30.0961,24.4425,628.8061,13.2688,25.0913,56.8645,4847.44,3146479,1328
2040000,2040012,-105.7114,7.7599,5.7501,1196.2162,5.7062,6.8135,61.1791,3464.34,7,174
1870000,1870027,-85.2785,15.1592,8.2992,122.8696,4.7895,9.2514,35.3332,3417.64,21,0
660000,660013,-99.6435,38.2578,27.6059,319.6156,23.9809,28.106,43.9219,7546.45,2325916,10784
2360000,2360031,-104.4999,3.8357,2.3599,2488.1447,1.2357,2.7212,126.8014,340.56,14657,1226
920000,920013,-99.29,5.2924,1.7955,1235.8303,1.3189,2.834,63.355,638.35,197163,2
2580000,2580012,-100.0442,14.0313,6.4318,741.532,3.7092,10.0629,59.1728,5236.24,3,417
1030000,1030031,-102.5117,19.8018,9.7789,2098.845,5.5732,10.6778,67.3438,668.16,0,1
1590000,1590012,-98.8002,8.9555,4.6564,1139.7379,2.2847,5.8209,63.6883,370.97,5,240
30000,30023,-102.5139,15.0988,7.8194,1653.9664,7.6667,9.6819,61.3828,380.8,22754,562
1990000,1990013,-96.9139,27.1726,19.7214,662.051,9.4431,23.5628,69.6957,5837.98,568925,104
2990000,2990022,-105.2205,15.2843,12.9906,377.3774,6.075,13.9693,64.5711,5354.28,179678887,361788
940000,940022,-103.653,9.0192,5.618,1286.3986,4.2905,6.4017,55.9325,599.24,651,6
2860000,2860022,-101.8662,14.9811,8.422,1249.7174,5.7939,11.2059,63.869,815.79,251,1
1170000,1170022,-101.1098,12.6106,7.2157,1376.888,5.2771,8.7342,58.2107,542.09,0,269
2800000,2800023,-103.9238,17.7766,10.993,1430.8046,9.5405,13.2491,76.1945,4359.57,2858,368
1190000,1190013,-96.5433,21.7061,9.9931,831.7542,6.2995,13.1171,53.3361,513.78,225,16
2210000,2210011,-89.9615,48.1796,28.0458,92.493,19.5559,38.385,35.6314,7457.7,7091721,18114
3270000,3270011,-95.0202,24.9205,14.5194,646.0553,5.4518,17.1325,52.7212,746.96,9595,709
710000,710021,-102.04,34.2328,23.2039,164.2583,13.3214,28.5145,39.9956,10903.6,11753,1060
2600000,2600021,-96.9941,15.767,8.7317,1439.7466,7.0873,10.8994,60.5561,408.45,3647,326
690000,690032,-101.0351,29.6459,17.0452,735.9884,9.9326,10.6397,61.1806,1715.16,3972,3358
890000,890036,-105.53,4.8765,3.294,2727.589,3.5589,4.1672,98.241,668.13,98,16
920000,920012,-99.0566,9.7991,3.9748,1345.0949,3.4166,5.1353,58.8753,761.77,197163,2
1870000,1870012,-98.7752,34.3276,25.6214,85.8323,10.926,27.5281,34.9208,10595,21,0
2030000,2030011,-94.4005,43.7319,18.9346,283.8435,9.0066,26.9782,47.805,2317.88,144317,6843
1010000,1010011,-98.3275,24.5545,10.8825,616.9889,4.9622,13.8816,57.8443,986.52,208,12
2430000,2430013,-102.014,7.6034,3.0429,1504.1587,1.2018,4.5601,78.3445,534.86,5925,0
1970000,1970031,-102.9175,7.9228,4.5826,2245.2291,4.1207,5.5294,79.395,1494.02,12410,3
2440000,2440011,-98.1305,19.3322,7.1634,1577.6296,2.9909,9.2258,78.7149,729.98,280082,580
2080000,2080011,-94.967,15.1311,5.4205,888.1689,3.3854,8.4744,60.7614,1170.71,28,471
2620000,2620022,-105.3792,16.6509,14.5484,1355.4671,19.495,14.6818,50.6669,2102.33,1566867,1404
2220000,2220032,-100.1601,19.2164,12.3082,1453.1868,11.1652,13.9498,60.1871,1164.97,214,1311
680000,680011,-96.1248,56.1572,30.4837,155.8163,10.5905,36.4584,53.7305,767.5,733611,8
1210000,1210022,-103.9276,11.7107,4.585,1062.0075,3.006,8.5803,63.2033,1089.09,313211,10163
620000,620023,-103.8835,10.1051,6.4682,1617.496,3.5181,6.874,80.6874,599.36,301,26
1300000,1300011,-97.2168,9.5724,3.8043,1112.9539,4.0452,5.454,60.3947,3042.66,68,168
210000,210024,-102.7816,13.3608,6.0637,1567.1687,3.5966,8.2772,79.4748,455.54,20683,2741
3300000,3300011,-96.89,49.4048,35.8821,127.6244,26.6539,38.8357,46.026,8204.68,7809263,353
1480000,1480013,-90.2081,94.8057,66.644,48.3884,41.9653,73.4406,36.7677,10354,9019877,799
1250000,1250011,-99.0375,24.1438,10.9559,1013.98,4.6108,14.0149,62.7903,1252.43,93,3905
1280000,1280022,-102.3426,5.5804,1.9087,1160.4348,1.5957,3.396,49.8918,604.73,396,652
3060000,3060011,-94.6554,19.506,7.9144,616.3163,5.1852,11.9738,52.6672,2128.77,3924,45
1710000,1710033,-104.1474,9.9635,5.267,1144.3124,4.2478,6.6607,62.308,2174.81,1764,1044
3130000,3130023,-100.6003,14.9866,8.77,1625.4414,8.5341,10.4434,69.3044,358.18,314,826
1540000,1540021,-103.6921,7.8763,4.2153,1835.5846,3.5478,5.213,72.7289,427,8475,581
1720000,1720012,-100.7216,29.9877,23.7168,950.1977,20.2591,23.9678,60.9861,4110.4,4064,48
410000,410032,-102.522,10.5444,5.4454,1495.2871,3.9076,7.7379,69.2174,464.23,1961,481
2060000,2060032,-106.2093,4.1795,2.5943,1048.4523,3.3666,3.248,62.263,4926.57,4593202,12165
1030000,1030015,-98.2079,25.2982,11.1695,984.9766,8.3124,14.782,67.9055,628.39,0,1
750000,750032,-100.0554,18.1835,9.1679,1912.7926,10.5247,13.1836,75.0072,512.59,0,14
1970000,1970034,-104.3343,7.7274,4.0729,2080.6467,3.0451,5.667,87.215,2221.64,12410,3
210000,210021,-100.604,38.4658,23.9866,534.9139,14.9335,27.4242,50.0197,2038.77,20683,2741
2070000,2070011,-97.1436,16.7814,7.3606,1040.8081,4.776,10.1515,57.9735,613.68,303,376
670000,670029,-104.2923,6.2991,3.5128,935.0447,1.8206,3.9478,77.7127,8201.1,417,179
860000,860032,-100.3587,37.8089,17.6951,664.5131,12.9688,21.7232,52.7508,847.99,108,1452
130000,130034,-105.216,5.6709,2.8577,2880.924,1.5977,3.9846,114.7124,525,495,681
2410000,2410022,-103.2758,8.1166,4.6762,1188.4708,3.6512,5.5975,57.9744,598.77,118,548
3250000,3250013,-99.9128,30.4541,14.3606,595.9673,5.4634,11.7936,64.7791,4029.49,2651962,9121
1570000,1570022,-104.4578,7.8062,5.1733,1875.8194,3.5522,5.7578,87.4057,148.36,137,116
1690000,1690011,-97.4043,31.9558,13.7325,471.4726,4.7823,18.4746,53.8176,1048.8,46623,12301
2010000,2010011,-96.6202,19.4042,6.7427,953.456,4.8137,10.3068,67.3111,538.32,335,8
390000,390013,-95.3643,28.8715,12.6209,706.008,9.1483,17.0008,56.0452,1360.73,1238,457
2510000,2510011,-95.2247,48.8356,25.2008,181.002,13.5516,31.4989,49.0871,1006.8,737,10
620000,620013,-94.5322,55.2517,28.1559,74.9478,19.8587,33.607,39.1062,1190.44,301,26
1890000,1890024,-104.6634,4.717,2.6122,1080.55,1.7799,3.1105,68.0074,264.49,193,181
2490000,2490032,-101.6793,10.6379,5.3317,1628.2473,6.6712,6.4247,76.2589,1359.55,832,339
2980000,2980012,-103.1514,16.016,8.1189,1024.5072,3.7813,11.2984,57.4558,4455.53,0,4
2540000,2540011,-97.7245,17.7457,7.1189,859.8432,2.2593,11.8337,69.6252,1952.9,2039,0
510000,510033,-101.6278,21.7493,14.0884,1302.0148,8.3233,11.1251,60.838,2225.01,6077,3
430000,430023,-100.6138,27.0525,14.2872,1087.3965,10.5195,18.9092,56.9137,820.63,687989,1660
2880000,2880022,-103.9872,10.9089,7.3277,1509.2075,5.7397,9.1887,80.2233,830.86,756175,11126
2140000,2140031,-103.71,12.4907,7.4272,1487.1355,4.3947,8.9401,68.0178,381.35,33102,1144
410000,410033,-99.2344,20.1123,12.9619,1627.8555,13.149,14.6056,64.4403,596.4,1961,481
990000,990014,-99.5197,29.0281,20.1184,377.8961,7.9477,12.1946,56.7521,7849.81,2648,1733
2490000,2490013,-97.3028,26.3621,12.2553,1099.7953,7.6198,15.7482,66.0776,774.03,832,339
200000,200013,-94.629,26.1308,10.8001,987.2084,7.0559,14.8515,52.2661,1149.97,63,25
1160000,1160031,-95.498,12.2418,6.9499,1558.6009,8.835,8.6131,57.141,1259.13,194,32
3040000,3040023,-103.4703,18.0112,12.3787,1254.4135,8.8266,14.1689,54.3531,3156.01,397,57
620000,620031,-97.3482,18.0288,10.6201,1030.5263,8.7246,13.0781,54.8503,4541.86,301,26
1020000,1020023,-102.6684,20.2719,10.6452,1068.0894,5.8524,15.911,61.2433,1670.52,278186,539
1100000,1100033,-95.4392,14.8699,8.2098,1226.8176,3.8937,10.5184,47.5588,1794.88,69,529
1710000,1710032,-106.0095,3.8269,2.7794,865.6342,0.5101,3.1601,52.5929,377.2,1764,1044
2720000,2720011,-101.1727,22.3867,12.3798,684.8512,3.8845,9.5313,64.8728,5289.19,108014,73
350000,350021,-102.8345,12.9395,6.3766,1699.0456,5.0317,8.7538,68.2555,287.27,233,14
3280000,3280021,-101.0868,8.194,4.5314,2066.3524,2.882,5.2691,80.799,602.4,98,4085
2560000,2560012,-104.8232,10.7519,6.8571,877.3599,4.4543,8.1805,41.009,4618.58,253131,815
2080000,2080013,-95.5116,19.2214,8.4297,1187.4024,7.37,10.8057,65.6641,361.11,28,471
2280000,2280013,-99.2534,27.744,12.6586,807.3752,7.8689,17.1298,63.1949,554.23,0,1
50000,50013,-93.2771,62.8704,31.14,182.7747,22.071,37.8716,40.5874,451.66,1266,303
480000,480023,-103.5881,16.7096,8.9694,1028.6551,8.0144,11.3782,46.5906,2406.59,0,1031
2260000,2260022,-102.1023,12.8284,6.0216,1569.6408,3.7662,8.1406,66.1644,341.65,125,470
150000,150023,-99.975,17.733,11.3048,1528.0238,7.725,13.9894,59.0883,943.91,469,8
1970000,1970011,-100.9451,17.9487,7.1708,1032.2076,3.5646,11.4054,59.5682,1082.54,12410,3
1100000,1100021,-100.1433,15.6434,7.7632,1248.1934,5.1903,10.3622,57.7053,3221.29,69,529
2370000,2370021,-97.3238,25.4702,12.588,758.3927,5.8593,16.0191,45.6943,1084.64,176,911
1890000,1890021,-101.5115,8.5211,3.7324,1118.3734,2.7435,5.3688,57.2434,2536.66,193,181
2650000,2650013,-97.5352,36.3218,21.8666,491.046,7.6086,24.6182,52.7008,1133.83,9611,3181
430000,430011,-98.6304,23.0373,8.8253,742.2915,3.65,13.7584,52.7919,1051.48,687989,1660
190000,190013,-104.2021,6.0079,3.3948,960.03,1.6891,3.9929,107.7973,1802.43,64,8
1260000,1260012,-101.8636,10.2122,3.478,1420.2607,1.6408,5.4498,80.0299,816.54,6057,0
3350000,3350011,-99.0083,8.5364,2.7667,1072.1888,1.5241,4.555,59.6419,1026.45,2178,0
180000,180016,-100.7853,17.4027,8.373,710.4533,5.0037,11.3813,61.9117,635.19,0,685
2270000,2270013,-98.9951,9.7312,5.6387,1218.7474,3.1969,6.6339,62.6162,908.15,1434,10
2660000,2660023,-103.6849,6.8239,3.0585,1539.0789,2.4268,4.3595,59.9653,1686.21,716,8
30000,30022,-102.0296,21.7295,11.7319,1073.8524,7.6834,14.4559,64.0287,852.36,22754,562
700000,700012,-101.9855,11.1051,5.9271,729.9547,2.3032,9.3329,55.925,19583.1,21822,7
1110000,1110033,-104.24,5.9655,3.082,1255.1152,2.6799,3.6381,68.1958,1312.09,2953,1548
3130000,3130012,-94.4931,22.0631,9.4645,938.1967,6.438,12.5159,49.5219,1097.22,314,826
2900000,2900032,-97.1679,7.6455,5.385,942.5449,3.0415,6.2931,65.4546,4425.21,3146479,1328
140000,140026,-101.3517,27.2012,17.349,929.6263,10.1273,20.3144,59.5577,751.76,255,34
3280000,3280012,-100.2674,13.8852,5.0526,843.9584,2.7091,7.5026,70.6657,866.61,98,4085
1100000,1100023,-100.3268,20.6386,9.3612,921.1221,9.4908,12.7766,46.15,871.56,69,529
520000,520021,-103.3972,6.7949,3.7218,747.6452,2.9131,5.1685,44.0768,3371.15,7632641,1226
1700000,1700033,-103.7162,3.3656,1.4472,1554.2431,0.9164,2.3819,64.625,3151.3,476420,16
3250000,3250011,-97.6134,68.6328,35.8199,76.582,11.4411,20.8589,57.6078,5697.22,2651962,9121
260000,260033,-102.2841,20.5218,13.7086,422.2611,10.8637,16.1231,62.7068,16120.2,28535759,32612
1130000,1130031,-105.1832,5.0221,3.3705,570.8982,2.312,4.2959,86.3783,1199.51,28035101,20994
870000,870022,-103.8718,10.8578,4.6605,1209.603,2.9074,7.1097,72.895,691.15,14275,4
1890000,1890011,-97.1492,7.5,3.6062,1104.6488,2.4516,4.3382,54.4474,658.68,193,181
280000,280022,-102.0084,3.715,1.6283,1216.9273,0.9894,2.5175,63.9222,596.6,167552,305
2670000,2670021,-103.6347,3.0226,1.0871,835.5292,0.8156,1.908,43.0285,4277.85,36,365
1070000,1070012,-96.2951,12.919,7.3671,1268.1704,4.397,8.5134,66.9937,341.14,179,474
3120000,3120011,-99.361,15.585,8.7894,759.4745,5.5481,10.2788,51.0561,809.59,33,188
1430000,1430031,-105.0446,10.1485,5.1849,1673.5934,2.6773,6.5194,71.6741,783.61,609,1
950000,950011,-93.9646,29.9086,15.1561,455.3145,11.2153,19.1121,49.0308,1548.95,176,558
160000,160013,-94.7334,23.3332,16.5515,856.6122,7.4436,18.6792,43.5207,3234,1232995,57928
2050000,2050031,-103.2217,6.4595,4.0051,1259.8792,3.1927,4.8904,55.108,2516.71,63,297
1360000,1360012,-95.9728,19.2154,11.2113,797.9298,8.6344,12.7831,56.997,780.19,200,510
70000,70021,-99.2401,39.5857,22.8213,419.4883,13.862,31.8945,48.6195,1080.81,191684,8
1680000,1680021,-102.8043,12.8293,7.2482,1351.2931,4.3621,9.8902,64.7631,387.01,6,6
1210000,1210021,-103.2057,15.5117,8.9308,1430.4411,5.6351,11.9108,66.0591,503.92,313211,10163
1730000,1730022,-103.9114,6.1514,2.6276,1260.7053,1.6958,4.2479,59.2993,856.33,330,15
170000,170016,-99.7838,20.9539,12.3265,640.5963,3.2658,15.2118,51.8235,2114.41,775,26
2390000,2390022,-103.4519,23.3227,12.3774,635.234,3.0257,15.3174,49.9198,1331.42,87426,12
2440000,2440012,-97.5499,29.2734,10.0143,1272.8516,6.0016,12.6184,66.7704,747.74,280082,580
1580000,1580012,-101.7617,15.3917,7.2716,1294.173,3.4232,8.7774,72.4373,804.4,73886,0
340000,340032,-103.7418,3.2689,1.5631,1568.3359,1.8439,2.1761,77.1521,1144.44,52,1101
2710000,2710013,-99.5146,23.4391,11.4406,824.4391,6.9544,15.009,51.908,1172.31,649,1648
2060000,2060021,-106.661,4.4532,2.3661,1031.4901,1.7658,3.2258,56.0696,3867.09,4593202,12165
1250000,1250023,-100.2153,22.6214,14.2591,1014.6766,11.5197,16.5295,55.9902,584.81,93,3905
1750000,1750031,-106.4365,5.8999,4.2241,1633.4835,3.0843,4.7486,55.0749,3452.17,114333,171
1280000,1280013,-96.745,23.6721,10.4421,1144.1589,5.9067,13.0304,58.4028,357,396,652
770000,770022,-100.6397,25.4414,12.0472,1234.2195,12.0327,16.229,46.4828,963.01,24868,5
1280000,1280023,-102.5857,6.7948,2.8252,1234.1909,2.0825,4.2984,53.0732,1155.19,396,652
840000,840012,-103.9305,7.8371,4.9342,2174.1658,2.6033,5.8413,79.2697,1304.86,3593,864
1160000,1160023,-101.51,8.4917,3.7361,1271.0167,2.1024,5.488,65.9847,4761.25,194,32
1440000,1440013,-98.0635,4.4543,1.8385,555.2606,1.0478,2.3428,48.0165,3477.86,555,319
1430000,1430032,-104.2248,6.1016,3.6748,1874.9749,1.31,4.7458,93.5937,431.93,609,1
1990000,1990011,-93.1683,83.7143,58.2873,43.6521,25.2457,70.2508,40.8543,4874.82,568925,104
3360000,3360011,-103.5049,22.5849,12.2187,529.1704,10.5055,15.6621,51.9277,12235.1,10237,2398
200000,200031,-101.0632,10.2436,5.6001,1448.8453,4.2462,7.9989,81.9374,1206.53,63,25
3280000,3280022,-100.9523,6.8494,3.3642,1302.6414,2.8828,4.1408,57.711,695.34,98,4085
2110000,2110012,-100.1506,20.5439,7.0069,1045.7954,3.1831,12.5996,66.7137,1725.82,9743,424
750000,750015,-100.0701,21.5696,8.6307,1552.6204,4.0252,12.7862,79.0936,687.69,0,14
1930000,1930012,-96.7356,16.6511,6.6746,1077.7871,5.2261,9.3603,59.5975,536.67,0,9
840000,840022,-106.4268,7.6264,4.949,2929.3254,3.5319,5.7867,72.2687,1239.33,3593,864
2780000,2780022,-104.016,3.6091,1.509,979.2127,1.3236,2.411,76.9472,452.57,187,627
750000,750013,-98.1104,34.3687,16.0985,714.3118,9.3907,20.9749,65.3088,643.01,0,14
1060000,1060013,-96.1986,30.5046,12.6462,581.9898,6.1006,19.2648,56.8097,1042.12,755,4
380000,380033,-106.5436,5.63,4.7838,1458.646,2.5382,5.2378,54.6509,5680.51,928,478
390000,390033,-102.2078,16.6907,8.5107,1353.407,5.3624,11.1595,64.7486,1141.81,1238,457
1980000,1980032,-103.9153,18.4143,10.8976,1154.895,11.3864,14.3224,53.8565,6281.22,304,668
2570000,2570023,-101.2563,34.3254,21.2894,685.0743,19.2065,24.7958,70.703,1698.07,2307294,7239
2110000,2110021,-103.186,7.9655,4.3921,1044.207,2.0502,6.2334,62.6983,1829.92,9743,424
70000,70022,-99.3135,37.5526,22.5849,705.189,15.1333,27.5038,53.3435,689.12,191684,8
960000,960013,-99.1571,14.7978,8.056,1810.8004,3.8232,11.4734,65.1823,408.45,4004,10
670000,670027,-106.9129,0.7998,0.5915,1599.8897,0.3543,0.6721,88.4323,528.84,417,179
2060000,2060023,-105.7165,9.9302,6.183,1189.2817,3.5082,7.6844,62.3769,5610.83,4593202,12165
680000,680022,-104.5663,2.7419,0.8231,1701.2383,0.5569,1.7216,76.1705,630.04,733611,8
2520000,2520031,-101.6155,6.2659,3.6402,1776.5988,3.7818,4.6114,63.0386,605.01,80,222
2360000,2360012,-103.8537,10.7468,6.0083,1955.5183,5.037,8.0236,98.7945,398.6,14657,1226
3270000,3270032,-102.4756,8.0038,4.8073,1759.1598,3.5184,5.8475,64.9564,540.49,9595,709
200000,200012,-95.9832,16.6402,9.3296,1381.5873,4.6697,11.5141,70.3781,365.96,63,25
2590000,2590012,-100.2289,7.1912,3.0059,810.3477,1.9907,4.2316,51.603,385.47,57,146
2030000,2030022,-103.544,5.6621,2.7849,1201.2782,2.5625,3.7419,53.1131,1209.54,144317,6843
1150000,1150023,-105.6033,3.8309,1.6315,1418.7408,1.0949,2.5941,70.0728,609.29,2847,4
1030000,1030022,-104.9169,4.6073,2.1575,1635.5807,1.5028,3.3318,70.6231,511.91,0,1
480000,480011,-98.8676,26.0029,11.6498,830.6081,2.7152,16.1452,55.5828,1954.78,0,1031
3230000,3230011,-97.0712,37.86,24.5793,329.6766,14.5605,27.3959,43.328,3474.94,0,335
